,ID,Review URL,Text,Star,Thumbs Up,User Name,Review Date,App ID,predicted
320,5854,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFTQegJhP-2ksY-TjFes6k0HtafNKgugj2KKVKSO8cChqAzuYCnKJNJkK_G7tZfnOR8e3Fh6SiQBf3DmzQ,Chorme is best but without my permission it opening some web sites . When I'm playing the games like its opening some websites and when i 'm using whatsapp its opening.when I'm power on its showing again and again.So please fix its by giving some update,1,0,Aadithya Vijay,2020-12-22,com.android.chrome,1
326,5860,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFUAA9gTErH259oMGmHCLadSQu5XFsGCujpUvec11dBcLjgwNXsmIkFa4cmJz75UCa47GCY0ZhCCrK5zSs,Crome is crashing... Not updating though there is an updated version,1,0,md alam,2020-12-22,com.android.chrome,1
333,5867,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFhwqUsAiNRo46It5Y8GOaLFpqaEBJv5TMg_wU2_GGMbkN6NhLCmQeQLDpy6GgKOOvdtcxWqQvt4Q9WvSo,NOT ABLE TO UPDATE !!!!,1,0,Don Ald,2020-12-22,com.android.chrome,1
338,5872,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_APeB8W6cXvTyeIHWdiPDWoa_V0p07XfEEcZifpRh1ALMYtq4EjgWnmVxXayZgL7vnWhpJKR9lUWHJT0,Not update in my galaxy a20s,1,0,Ankit Kushwah,2020-12-22,com.android.chrome,1
351,5885,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHG9X01fLtddQYs3ZsqzwCNiwmV62sAfXodyewfwzC62g-OYKe6V3HSbbC1CwDlYcMxnKrKnZZJSd7ECa0,Ghoul,1,0,Sabjan Sayd,2020-12-22,com.android.chrome,5
354,5888,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHoEQUfNWQ9eS28OPR--GCsxPQQeO0nseuq92GoTMdakFnjHLm5cJm0YWlOZn05F35PewhKbYOsDKqK6tI,Very dissatisfied,1,0,Lovesh Garg,2020-12-22,com.android.chrome,5
361,5895,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEMGeH8xc6uT0FHe1l1lwKOm23bzR0I5V1Z7XvDGyohRBdu_e8sFQ4sGI8czIFfxr-1Bz-czEUDhssbnxY,Chrome didnt work well,1,0,Drzartashaliaqat Drzartashaliaqat,2020-12-22,com.android.chrome,1
362,5896,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFLm_ijO95Qcr7aHIhNNNr8QTnOjZ3aGVaWSwyaODyQxb8S9-YWfL9N7k2vW7cgnzK6YX6XiVxuViOLOKM,Waste day by day.... I don't no what this Google chrome people doing ...,1,0,EDUCARE INSTITUTE,2020-12-22,com.android.chrome,1
364,5898,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEeYI_kkhahEPnGYhX0iTGsAcxaKq8xpVaJ0nY9YpdoAvjBdnsZmfb9vp19MRlxWjJ2Z9gNy_So51g7SCg,Cant update,1,0,Silvestrs Aispurs,2020-12-22,com.android.chrome,1
371,5905,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFznwD_KlP15dgCtctDCqdqFlBMK5AunvBnX3LpMD8cpCQWPFibYm1Nr5aPsakJu8-XDtVw-dD9CRY0WoI,Good😊,1,0,Ajay Bhoye,2020-12-22,com.android.chrome,5
373,5907,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHqTKJTugbw6RIR_e0pYj9xiUdfUX-LcVEWWGGFfCV83PTHHazDKk9TqWJ8k0n0jBRSitHP2O90q5I1yYA,It's not even working right now..why?,1,0,isha sure,2020-12-22,com.android.chrome,1
379,5913,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHE0air1lGBzor4XlziyAc54B4z_ckzWG0Kd4JdmyBrYqkOnyilWaHer32b0sAQCYpiIj5TpMV5lw8W0oo,I cant update app. Please help or fix. Wish i couod give no stars but not an option,1,0,Preston Shimek,2020-12-22,com.android.chrome,1
389,5923,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcGWDQEZacmxOD3dyhdzTNx17IcNbFrNVnuhRqY7mt0TBOuYIzLf1XmYV2ai7XS4SSwQhfNXkxIJYh_II,Good,1,0,Thobani Kave,2020-12-22,com.android.chrome,5
390,5924,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGa_gSdOVNPKKFK2fwR2yfQUa1oEGVhkhO5GDNh4Uch67sspxhPwgrcqFm5GUIU1I3YZ3NEDSjgVEbyRys,💘Mithleshkumar 💕,1,0,Mithleshkumar Mithleshkumar,2020-12-22,com.android.chrome,1
392,5926,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTWQ74O8RzLYVMHdBKVlGjXXmG-Eh7L-LBnwcuK4tNGP_tz_wlIbbPn5kTGgxqpneH9Q0rWUBCjpHyGX0,I am not even able to update chrome..... Solve this plz,1,0,Ashokkumar Nimmaturi,2020-12-22,com.android.chrome,1
408,8515,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEGEtgDIPqx5t2r_ssVKanDCIXaCxacnfAAWeQj_2UqeBCHcQt_DPvnXwm2cKDv3n21tbYEfAXPH8yce8I,No site opening...it's shows downloading but not working.,1,0,Abhishek Kumar Sinha,2020-12-24,com.android.chrome,1
414,8521,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFhjAzpYfmQnBe9YQyr9r3YR3jaJvggAWC4ToCmPWIAGBARYqwkRSJkLitWQtG71XOj-aAdKd2kbtoacF0,This app can't be updated,1,0,Rdx Biki,2020-12-24,com.android.chrome,1
417,8524,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHU3fSPc0_LkTyisK9ES66cyWaiPc426lFbG_5w6WZWDjzZEs-orro-MOWx7OdB5S4AOdLjkoFB6tVzot8,Wont let me update,1,0,Rachel Souza,2020-12-24,com.android.chrome,1
423,8530,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEE6I1igao4yGpXb-hMuWFfz35CVIzKHOWHBIM_ZjNyECZkSJnzRgPSgt8EQxHpjAx2qeaA3vVekNKyp-I,👗,1,0,Patel Dipak bhai Bhailala bhai,2020-12-24,com.android.chrome,5
424,8531,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHwHkZbl-Eo1ULab854cbiKE6QDaiAppPCU81ctMjngr-XrAsKPVF1AWHL6pYgxu8A5OqLag4tDSYa1qeo,Good,1,0,Hina Nayka,2020-12-24,com.android.chrome,5
427,8534,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGdYeEHnte46qWkAF-0--e80LMZ76lIJyXradq8IayTYhYHkNHHObBE0SshkHQoj_ZfHz3CtTiVZSTqhH8,Update is not getting installed,1,0,Unmesh N R,2020-12-24,com.android.chrome,1
434,8541,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEW2Yf6x4Ay8G_QxX1fhANu-X21lBEGiBI4vumtnsubqE9EZHV0u8Xkkpv9TrM4EMCedImvJy0vS2KRnUE,Unable to proceed with the update.. moreover your desktop version is atleast worthless,1,0,sahil sanighar,2020-12-24,com.android.chrome,1
437,8544,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGtseKOLOoXD2MU1zNHJvOri8Sz2WNxK0AqpxdQ8KFCL4FChiRcBJsUpQGw2jpkv60lU9HIahCSSStj1XM,Apps not updated,1,0,Deepak Sonker,2020-12-24,com.android.chrome,1
442,8549,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFtS-LbEhp7B5UM0gkCuNBMbWmsNd0CmkqYLjSL7JneEKUa3mLeIl989wM71Nf8o187gaWYg4WS1PgKYkU,I am not able to update,1,0,AKP Present,2020-12-24,com.android.chrome,1
454,8561,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFrTUVGvaNYf5Abca0mO0605-DFFeilKG4YQGA9yaWjdtxkDcMaGVJQBZP4P53WyHqW67SLUV7qiezLTXo,This app was using all my data for the month in a week. Changed to a different browser that uses way less data to view web pages. Now I don't have to upgrade my cell plan. Extra bonus the pages load faster on my new browser,1,3,Arthur Welsh,2020-12-24,com.android.chrome,1
464,8572,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHKVsmpi0dEB8FM46cMFC8pXvNK0AueWO7UTvdD8hQHYmlayCJjLhfi9HdE1GGP0QPhIcAR35PotPudELw,Being not update,1,0,Puran Baraily,2020-12-24,com.android.chrome,1
466,8574,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoP00XlQ3_fca7ud07l4lN59dXjHROE0xu1MEjfGWRPEFgAq73JTxzkHkXIHuV7Wod-5LcqeD8JTLvqRg,Can't even update it.,1,0,Brandi Lynn,2020-12-24,com.android.chrome,1
467,8575,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGYRLWRURqbW5laANFc7BSxakd3M7scY4p1HylBiCMy3DD8b7KZllOE4wp_6GxWLhGCvB6wuVGOtvDDzVI,This app is so worst,1,0,Tharun P,2020-12-24,com.android.chrome,1
468,8576,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOELNIIcOcYj3e9-iSe8SCmEM31XlqT0mVF5giBz4zOklmNkxJpSEjn44ZTMuHzsUZ16HSopH5cv_JJuPuk,"I have samsung galaxy A71, Android 10 version mobile. New update for google chrome is avaible but unable to update new version of chrome. Pl. solve issue.",1,2,Dnyaneshwar Andhale,2020-12-24,com.android.chrome,1
470,8578,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoUcVHmB2dB1g9CBqxZKxPbWNQ2ppor7nn5_8W2eeWywTSCCc0aEoUvA4S6uKZAVY_NG76VKNodl-0ovg,It is not updating latest version .,1,0,Muni Teja,2020-12-24,com.android.chrome,1
475,8583,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHBJmpR2tV5yc6hDWa22g7-uzu6Cn08K--k3jDurlr9-REXEvOMAqCNF1SrkbNfMyaasC5bpIzoMnoJwc4,Not updated,1,0,Varadarajulu Vutharamullu,2020-12-24,com.android.chrome,1
476,8584,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGXsLZ-N8iGQWI67gySJ8_8wP4W3NlW7ar4x789-kr-L7mtSgg8LEx3UGsHaGRv_KfNLIbupZ0PZDVffaw,W loo tobe exx so so xws to ewd to eve and e to get the order soowzss e u o to ed ok let osdeo to get ddos the above we🙂😃🤩,1,0,Agunbiade 'Tayo,2020-12-24,com.android.chrome,5
478,8586,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGylj6cscCmaAZk66loMoysvSTaSjYM_yK4t0P0tHkLa3SLEtlVvzpjWoyWY_oAHHdptXfGvMNfsUp16q4,Hasn't been able to update in months.,1,0,Madi Rose,2020-12-24,com.android.chrome,1
479,8587,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF-tUj9PWK7r3lVW_7Yr4wqXDVwVKvp9B45nTKnBoX0Yy2QmZXYagDoE_a9-wetg9oZXB_gwo7UaZ-oUjU,Bugs,1,0,The Allen,2020-12-24,com.android.chrome,5
481,8589,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE87xCfkrP0zhbOIIUnvI6qqHZHjLPYuqbCd5_E9JrM5mvqNFGdUyeKxrPu5_ReT_IT0wbOUxkH1Gm-qMY,Bad app not updated,1,0,yadunandana gowda,2020-12-24,com.android.chrome,1
483,8591,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcBnsYekQQnEeiZeTh3bgMPHrzBDiK5wV1sTu5GaVYyLeSVuaTPMSisy53F3nyLjtCJNVxcsAPnYxhVCI,Can't update to the new version,1,0,Nunzio Lella,2020-12-24,com.android.chrome,1
487,8595,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF3SYJg_Ag0wKt6kN0VLen9aGBsnsKXs9ylw057lxf5tXGm7kIADDLyIn8gnLI7hhBzW37jKVpL4zo6jBY,Time waste,1,0,Vinoth Kanna,2020-12-24,com.android.chrome,1
490,8598,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGSJJ6B7UA0Euw_xMRRmHnEGyykS7sbICyPx0PFuD9DWB8Q4RS9QD0knuGn62DkS0CT1xIWors5XVKQJFk,Mare mobile main Google update q nhi ho raha hai plz rep to me.,1,0,nikhil mengale,2020-12-24,com.android.chrome,1
493,8601,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHtWKWDsmxbUrtPvpwWbFXnxQB-hn15zzzrQsFV-13JhiIDFvUpl2OAEA6IpGYNZpTzaaukALsTS76uQKE,No good,1,0,Alfredo Trunzi,2020-12-24,com.android.chrome,5
494,8602,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEBYSKKWEDRRZ9x84_ZfPDFp46W6ZHgpQ8blftvVHNEnfENyMyQEvrc8pIvf_A6yNG-eAfZZe8KoWZXWFw,Am I the only one who can't update??? Just bought blackshark 3 few days ago... All app can update normally... Just CHROME have this problem...,1,0,Mars Azman,2020-12-24,com.android.chrome,1
499,8607,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcssa1F7vhD-UBUkFOdT7eCuICFvvANQLSKdds8lHB7mM1lgbfiV7hIw1djJBluWEKi3tJBTlWzRYYfh0,It's not update facing problem.,1,0,R Bisht,2020-12-24,com.android.chrome,1
501,12559,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGxOQ7k4vP0LlCO4X0_6A_r9Nb_HRJ_88PPdHiSsqP3I6r49Is5IQIf30aqduUkJPah7gM0FRLHtkNHDaA,"Why won't you let me install a backedup version of the app?!? I normally update the app on my on schedule (every two months). But the app kept nagging me to update it. Now the app freezes, locks up and is non-responsive multiple times within the hour. This is happening on my Google Pixel 2 and on my Samsung Tab S2. I will be sure NOT to upgrade the app whenever it suggests that I do so. This is why I don't allow automatic updates... This is some BS...",1,27,AGReklaw,2020-12-24,com.android.chrome,1
515,12574,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGKw_UdfIql-5W3Sgu_Mfze78vYiqX4-xpjAHR_SGggz05d_zjx0KZmbd3JMal5flmy1Ok4TB_HA1hGMek,bekar worst,1,0,sumit singh,2020-12-24,com.android.chrome,1
526,12585,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEm6VaCeE4BIMH4WcYdL-82B9VyjjsUH_8EVLiO8RQVcxRYeL9xdIRj5voMLCTo9c-Vy2xmx2t2G8g1_vc,The top bar sometimes doesn't work and I'm unable to click on any tabs.,1,0,Philip Casey,2020-12-24,com.android.chrome,1
530,12589,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHInZXOMIkjY8HvCDo-3lRTEzJUiYZqex7lO5TP1KGuO1QCvRMzy0eyuj0LkrYEG9pRXF0Fojjl9v8E0Yw,"If you value freedom and liberty, switch to duckduckgo. Google uses its enormous power to destroy western culture and philosophy and it sticks its middle finger up at your privacy !",1,0,Andy Levy,2020-12-24,com.android.chrome,1
534,12593,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF4VuRrC-N8xzo8yUdzW4kS-Y_PQYcfuPpqYfz8tvZ673y_uWrkXSXXsKlUVUAf8EOKZldSz_yQHohmP5o,Bad,1,0,vdsf dsfv,2020-12-24,com.android.chrome,1
537,12596,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGavgALbip4m73Jr-sQXUlL7cRw1uuWL9yrDbLas0oDDfFqlGPONHtCwz7WyuYf3QtC7KfqAIqxevn0Z_w,I'm using this app since 5 years and it was the good app for me .but now it has stopped to work .suddenly it becomes close .now it makes me sad .,1,0,Sahir khAn,2020-12-24,com.android.chrome,1
538,12597,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEqPWgu3X7-amFfGbNVIOtGNxOWQMOHwVbJy1c_t4WQEDFp8lFgQmgMG9cHOpH8XhtyxHauTH3pvSf7xXA,Very bad,1,0,VIPIN PANGHAL,2020-12-24,com.android.chrome,1
540,12599,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGiEhZv3BAYUY5QTibT0uPde3Vtl9lzqZ0cvlZvgCYNcMV-VSp5yh91tc0TEQ55zYCHKBAlsYfEJI4y8tA,IT IS GOOD FOR GAMING,1,0,sarika kumari,2020-12-24,com.android.chrome,5
549,12608,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGsnJAPoCK-bkEiAn4pL7JRtf3XhOaHT39dfJJQKGdjEPrsgFySGvGhXzjpJJSuzUn0js4zL3xVge812TU,Having trouble after the resent update pages including the Google page doesnt load at all very unhappy regarding the update !!!!!,1,0,Rishard Rafi,2020-12-24,com.android.chrome,1
554,12613,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEe639M15uqLDmhGfF9K1-w1pd2kSk9I-w7PGUGs2LqGr_BFs6TR6FfVtVMTQYxQceOdJ2HXj3uwCU61zE,"Not working since yesterday, how will manage . Do something or only 1 star",1,0,Samina Lakhani,2020-12-24,com.android.chrome,1
557,12616,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHwc2tAvT5VfJ2cIO7ATnV7pkVFVA03xO7Pf0KLutHQ6qIUkBThO2FAbxV9e2W-vs_xzB7eK-CM3xflh9M,"I am not able to update Google Chrome, tried every way. Clicking the update option is not worth for. Any suggestions.",1,0,MONTY KRI.,2020-12-24,com.android.chrome,1
562,12621,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHk7DRuQTeGEZwOmOnEl8tLqiIa4iKp8M4zTBNxuihcLHX901xzgYDV5Yv6yYB8VGPbthRUS_PD_hFaxVY,"I face so many problems from my Chrome application. It is not working as well, so please solve my Chrome mobile application as soon as possible. Thanks",1,0,Extra Lazy GamerZ,2020-12-24,com.android.chrome,1
565,12625,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE2RF3mQlryBj9Hhh5hHNF7O7wJwdalXj5yBiuLlJeMy4Sl-siKUbXK6h_hfW_YS96xAjOexUmSYrmuuKY,Poor app.Does not update Chrome,1,0,Saikat Ghosh,2020-12-24,com.android.chrome,1
567,12627,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGZJr5IUUzTotGYKAgxfJ74bgQ1Jr7YjpnzzKRC9w_FOk1hhzmLtU1aqsmMg9GkkFSvYP6TnwMt4RQPDBs,"Recently running incredibly slow despite only one or two active tabs. It's occasionally been claiming that I am offline despite other internet connected apps working fine. Updates close your incognito tabs, which is rather annoying. *Upon changing to a 1 star review suddenly now Google cares, it seems.",1,0,SgtKOnyx,2020-12-24,com.android.chrome,1
568,12628,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHclV4re7Iun4DptXkUuJ-LpB6P0a-PDOhpP_JJtmxYSpW34niN0PghgIgr9uTDia4ajnazIxWQvWoB8AY,I can't update my Google chrome,1,0,Rajesh D,2020-12-24,com.android.chrome,1
571,12631,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE7TSLJ6_eCxoVpDQQfdWm-XXJH7EOjVBZCJygKMt8AWB0HDHS264fSW_mj4IHLsmeHhhmkTTFiYt3Rm9c,I can't update it at all.,1,0,Distant Universe,2020-12-24,com.android.chrome,1
576,12636,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9wFbNBKSF8bxPrx3uHvdtCLAu4CrANo9T9xBYyQUKCWNXKPPfNduignBykFj0fypqbcwW8chklgNKf5M,Nic,1,0,Vikram Deogam,2020-12-24,com.android.chrome,5
577,12637,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEsoBiF-f7y6mECvINYmkTGVRWZS__meyPiQNG91ZKZVhF69v3WmDizQTZL2oFh9Z63foxeIT_27stM2FQ,Very bd exp,1,0,anchal saini,2020-12-24,com.android.chrome,1
580,12640,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHUANVW75vyGuecqm5qzecYiA8qPxAtks6exXWEnQxGA1fQx9g3Yhh1RLRPucs_J2MyF-OL81GJeziz02g,I am trying to update it ! It's not updating !,1,0,Cyrus Gaming,2020-12-24,com.android.chrome,1
584,12644,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHbKAyqg-GaZhC2LnkiTctIBkqjj0csXfCzu0T7HqWOOS4HgdJo1yydIdsHBIO25D4FAoFTYAvZ5Juo76A,I am not able to update it.😒,1,0,Ankur singh Kushwah,2020-12-24,com.android.chrome,1
596,12657,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_Nw-Zy04AZaBvt5YVptlDyQ57fZrMjgiOJm0HG6SmwcpO1lD0W9MKjtusMSMUl2MKJ-FAkbrBd5ZfMKQ,I am facing every time to update this app...only for this app...,1,0,Sandeep Muppidi,2020-12-24,com.android.chrome,1
599,20364,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGZyi52P_rDn2otF7h5BLXKLCC_DgXknfQlm_vE9dGvHBAQXlc3swrTicC8r4jtVhuXkqi4HPiyiMUjqAU,The last week or so my internet has been awful. I updated a week or so ago and I think that's the problem. Do not update.,1,0,Adam Hayden,2020-12-25,com.android.chrome,1
602,20367,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGD9UVJ7ldcHq49Mr3WnqsONVDIoArCVZRLfrtHZCo5GmKMNl1YwP2JOkqmXg5H4RxNg8SlcB0kLcpoJfc,These days it keeps closing just after a few seconds.,1,0,Linh Tran,2020-12-25,com.android.chrome,1
610,20375,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHFfW78iRXgK8OlQcjqWR3eLifhwue82RcpZpbxg1up8rUZzy9wzPzJxIdUiI8uuaU3xvAyW_gK27MGNAk,hack sanfboxed,1,0,What IsupHoo,2020-12-25,com.android.chrome,5
614,20379,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGcmyr15AjOw2cwhHb9ARh1dc8_ZLHPWKVKbC6TIpwg9kxtC1zMa0SyAlo32OjFLAU1buoyyj7BLj8vHwY,"Lately when I open the app, the tabs I have open don't even load up. Literally freezes on opening app, blank screen and site doesn't load up. I'm using Moto G Stylus.",1,0,Jose Uchiha,2020-12-25,com.android.chrome,1
622,20387,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFdetuwn6o0MbOFmBhTH2eJpRFniHl2s4bGlSPPanx5SQPbMCv6y6eeRt0orULC9XFWIJU2IE7dZHe1oeA,Please collect information on yourselves and let me live and do as I wish without you feeling the need to know my every thought or action or reaction.. in other words don't be evil... Just do you boo,1,0,Scott T Freebird,2020-12-24,com.android.chrome,1
631,20396,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEid6clbYj_Uxbc5x3YEhRwAL-QuHJIMB13-pLz8qHjobomdjrpZE8AHgiRCtlIsXH5OnulkIeieNSXeOA,Lake,1,0,Ashutosh Prasad,2020-12-24,com.android.chrome,5
636,20401,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGfwxMkXzWa0kWyn9bPMyX9ovKMDTM8TsOahmEHKch8k3vYnFNR30383AFlV4dkGct4RbYhveJM_7IGHiE,Will not update,1,0,Dean Scott-Toms,2020-12-24,com.android.chrome,1
642,20407,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1cz5KZXADzpxMzosPue-lfZQpPT7osiqCev-vw7Wnz33QidLo3Ziax_durJl0JDfyrAz57J6CI0U8kKg,Why i can not update?,1,0,Kaushal Charan,2020-12-24,com.android.chrome,1
644,20409,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEsj9zKtXA9V_bQzJm2CgnpBx3kVa_p_RtidAKccgbPTP_63auhNkgdd9UlZ7kzM_EG7N4qJK96zQKp3GE,It always breaking and stopping . It just annoying,1,0,Jonah Osaigbovo,2020-12-24,com.android.chrome,1
647,20412,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHQmyLAbDPhhzQeRZOdaLoed5DSiwQbZWzFAHcamrYBOi2QdRNp80Y2_G4_w6Eu453DsrqIJ1o0SD4XzzI,I can not update the app at all even tho it tells me it's time I tried many ways restart my phone and nothing at all.. please fix this,1,0,Felipe Aguiniga,2020-12-24,com.android.chrome,1
649,20414,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEp5HDfg15AhzVoLEOH5GIXIVz34iIXMPx9iZjm2rN1Ul9wzYZQAnhiCl8EuLK6KxANSwKjegrO2DCdZAQ,Doing very well only about a week it started malfunctioning like opening a site and logging in to my account on the site would be impossible!; I also tried updating the app it started with downloading the update up to 100% and started all over again until my internet plan was exhausted. pls fix this asap 🙏,1,0,Abdulbarr Shonibare,2020-12-24,com.android.chrome,1
650,20415,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEqIN_x2_Dzt02SPa9ffDuMcXIv1b6Rv036GDvAfl1UlZRhjNlRn2HKggZNHo481uxsem-7LgFzYg3j-J0,It can not instal the update,1,0,Tomica Jovevski,2020-12-24,com.android.chrome,1
652,20417,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEeyGT3Hilx_YcP8nb3-7vbqX5l-OFZn9tiH3Of7TPBwAXN3t-_kPuNHUpVgVoBOKV6wc5Xomdt2laZLF8,Won't updated,1,0,Suzanne Siebert,2020-12-24,com.android.chrome,1
653,20418,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEh68j0IVxMwqpL4AVE0dSEH51R_Wm05fjjJlFZZDyYEmWBAPrNTNYw6U8zrJV-WEkLNsjND5isM99wkaU,What's going on???... My chrome won't load and automatically shuts down!,1,0,Leslie Ortiz,2020-12-24,com.android.chrome,1
660,20425,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGS46dMX_d7b66dH0TL_2i8LBas9KS83_lJEgl2yulEmZsP4Ob189FmY-SNs-q1twUQm1rlgsmr3MjzPRo,tab grouping sucks,1,0,Waqas Rasool,2020-12-24,com.android.chrome,1
